game_pk,pitcher,batter,stand,p_throws,events,inning,at_bat_number,game_date,game_type
718764,664299,650391,R,R,strikeout,4,26,2023-03-31,R
718764,664299,650391,R,R,double,6,41,2023-03-31,R
718764,664299,673357,R,R,strikeout,5,36,2023-03-31,R
718764,664299,643217,L,R,field_out,3,21,2023-03-31,R
718764,664299,643217,L,R,double,6,40,2023-03-31,R
718764,664299,641313,R,R,strikeout,5,35,2023-03-31,R
718764,664299,660162,L,R,single,4,27,2023-03-31,R
718764,664299,673357,R,R,strikeout,1,2,2023-03-31,R
718764,664299,641313,R,R,single,3,19,2023-03-31,R
718764,664299,462101,R,R,field_out,3,18,2023-03-31,R
718764,664299,641313,R,R,walk,1,1,2023-03-31,R
718764,664299,650391,R,R,double,1,4,2023-03-31,R
718764,664299,693049,L,R,grounded_into_double_play,2,11,2023-03-31,R
718764,664299,643217,L,R,field_out,1,3,2023-03-31,R
718764,664299,518735,L,R,single,2,10,2023-03-31,R
718764,664299,657757,L,R,field_out,2,9,2023-03-31,R
718764,664299,660162,L,R,field_out,1,5,2023-03-31,R
718696,664299,668952,R,R,strikeout,5,36,2023-04-05,R
718696,664299,656716,L,R,field_out,5,35,2023-04-05,R
718696,664299,606992,R,R,single,5,34,2023-04-05,R
718696,664299,681481,L,R,field_out,4,27,2023-04-05,R
718696,664299,665155,L,R,field_out,5,37,2023-04-05,R
718696,664299,679529,R,R,field_out,6,46,2023-04-05,R
718696,664299,665155,L,R,field_out,1,1,2023-04-05,R
718696,664299,640457,L,R,field_out,6,45,2023-04-05,R
718696,664299,663837,R,R,single,6,44,2023-04-05,R
718696,664299,682985,L,R,strikeout,6,43,2023-04-05,R
718696,664299,679529,R,R,field_out,4,26,2023-04-05,R
718696,664299,668952,R,R,field_out,3,18,2023-04-05,R
718696,664299,665155,L,R,single,3,19,2023-04-05,R
718696,664299,606992,R,R,strikeout,3,16,2023-04-05,R
718696,664299,681481,L,R,strikeout,2,10,2023-04-05,R
718696,664299,656716,L,R,single,3,17,2023-04-05,R
718696,664299,679529,R,R,field_out,2,9,2023-04-05,R
718696,664299,682985,L,R,strikeout,1,2,2023-04-05,R
718696,664299,663837,R,R,field_out,1,3,2023-04-05,R
718696,664299,640457,L,R,field_out,4,25,2023-04-05,R
718696,664299,640457,L,R,field_out,2,8,2023-04-05,R
718696,664299,682985,L,R,single,3,20,2023-04-05,R
718696,664299,663837,R,R,field_out,3,21,2023-04-05,R
718623,664299,678225,L,R,field_out,5,41,2023-04-11,R
718623,664299,641511,R,R,field_out,5,40,2023-04-11,R
718623,664299,669261,L,R,field_out,4,35,2023-04-11,R
718623,664299,668804,L,R,field_out,5,42,2023-04-11,R
718623,664299,666801,L,R,single,4,34,2023-04-11,R
718623,664299,675986,L,R,field_out,4,33,2023-04-11,R
718623,664299,663647,R,R,field_out,4,32,2023-04-11,R
718623,664299,663647,R,R,double,6,49,2023-04-11,R
718623,664299,675986,L,R,sac_fly,6,50,2023-04-11,R
718623,664299,666801,L,R,field_out,6,51,2023-04-11,R
718623,664299,596847,L,R,home_run,6,47,2023-04-11,R
718623,664299,467793,L,R,field_out,6,48,2023-04-11,R
718623,664299,467793,L,R,field_out,1,8,2023-04-11,R
718623,664299,596847,L,R,double,1,7,2023-04-11,R
718623,664299,668804,L,R,field_out,1,6,2023-04-11,R
718623,664299,678225,L,R,strikeout,1,5,2023-04-11,R
718623,664299,675986,L,R,strikeout,2,16,2023-04-11,R
718623,664299,668804,L,R,field_out,3,24,2023-04-11,R
718623,664299,467793,L,R,field_out,3,26,2023-04-11,R
718623,664299,596847,L,R,strikeout,3,25,2023-04-11,R
718623,664299,663647,R,R,field_out,2,15,2023-04-11,R
718623,664299,669261,L,R,home_run,2,18,2023-04-11,R
718623,664299,666801,L,R,hit_by_pitch,2,17,2023-04-11,R
718623,664299,641511,R,R,walk,2,19,2023-04-11,R
718623,664299,678225,L,R,force_out,2,20,2023-04-11,R
718537,664299,662139,L,R,walk,3,27,2023-04-17,R
718537,664299,656305,R,R,strikeout,3,28,2023-04-17,R
718537,664299,666182,R,R,single,3,25,2023-04-17,R
718537,664299,595281,L,R,field_out,5,39,2023-04-17,R
718537,664299,474832,L,R,strikeout,4,33,2023-04-17,R
718537,664299,543807,R,R,field_out,5,40,2023-04-17,R
718537,664299,624415,L,R,field_out,4,35,2023-04-17,R
718537,664299,643376,R,R,field_out,4,34,2023-04-17,R
718537,664299,665489,R,R,field_out,3,26,2023-04-17,R
718537,664299,656305,R,R,home_run,2,15,2023-04-17,R
718537,664299,662139,L,R,field_out,2,14,2023-04-17,R
718537,664299,666182,R,R,strikeout,1,2,2023-04-17,R
718537,664299,666182,R,R,strikeout,5,41,2023-04-17,R
718537,664299,543807,R,R,field_out,1,1,2023-04-17,R
718537,664299,665489,R,R,strikeout,1,3,2023-04-17,R
718537,664299,595281,L,R,single,3,23,2023-04-17,R
718537,664299,543807,R,R,field_out,3,24,2023-04-17,R
718537,664299,624415,L,R,field_out,2,18,2023-04-17,R
718537,664299,643376,R,R,field_out,2,17,2023-04-17,R
718537,664299,474832,L,R,walk,2,16,2023-04-17,R
718462,664299,687093,R,R,field_out,5,32,2023-04-23,R
718462,664299,607680,R,R,home_run,5,33,2023-04-23,R
718462,664299,645277,L,R,strikeout,4,26,2023-04-23,R
718462,664299,663586,R,R,strikeout,4,25,2023-04-23,R
718462,664299,592696,L,R,field_out,4,27,2023-04-23,R
718462,664299,656541,L,R,field_out,5,31,2023-04-23,R
718462,664299,645277,L,R,field_out,6,41,2023-04-23,R
718462,664299,663586,R,R,force_out,6,40,2023-04-23,R
718462,664299,621566,L,R,walk,6,39,2023-04-23,R
718462,664299,660670,R,R,double,6,38,2023-04-23,R
718462,664299,644433,R,R,strikeout,5,34,2023-04-23,R
718462,664299,592696,L,R,field_out,6,42,2023-04-23,R
718462,664299,645277,L,R,field_out,1,7,2023-04-23,R
718462,664299,663586,R,R,field_out,1,6,2023-04-23,R
718462,664299,621566,L,R,strikeout,1,5,2023-04-23,R
718462,664299,656541,L,R,double,2,13,2023-04-23,R
718462,664299,592696,L,R,strikeout,2,12,2023-04-23,R
718462,664299,660670,R,R,walk,1,4,2023-04-23,R
718462,664299,621566,L,R,strikeout,3,21,2023-04-23,R
718462,664299,660670,R,R,strikeout,3,20,2023-04-23,R
718462,664299,607680,R,R,strikeout,2,15,2023-04-23,R
718462,664299,644433,R,R,strikeout,3,19,2023-04-23,R
718462,664299,687093,R,R,strikeout,2,14,2023-04-23,R
718372,664299,656941,L,R,walk,5,36,2023-04-29,R
718372,664299,607208,R,R,strikeout,5,35,2023-04-29,R
718372,664299,656941,L,R,field_out,1,3,2023-04-29,R
718372,664299,681082,L,R,field_out,5,34,2023-04-29,R
718372,664299,664761,R,R,field_out,2,11,2023-04-29,R
718372,664299,665019,L,R,field_out,4,28,2023-04-29,R
718372,664299,664761,R,R,double,4,27,2023-04-29,R
718372,664299,592663,R,R,sac_fly,4,26,2023-04-29,R
718372,664299,681082,L,R,field_out,3,18,2023-04-29,R
718372,664299,592206,R,R,strikeout,5,37,2023-04-29,R
718372,664299,669016,L,R,strikeout,6,42,2023-04-29,R
718372,664299,669016,L,R,strikeout,2,9,2023-04-29,R
718372,664299,592206,R,R,field_out,2,8,2023-04-29,R
718372,664299,669016,L,R,double,4,25,2023-04-29,R
718372,664299,681082,L,R,field_out,1,1,2023-04-29,R
718372,664299,592663,R,R,double,6,43,2023-04-29,R
718372,664299,664761,R,R,field_out,6,44,2023-04-29,R
718372,664299,607208,R,R,strikeout,1,2,2023-04-29,R
718372,664299,595909,L,R,double,5,33,2023-04-29,R
718372,664299,592663,R,R,single,2,10,2023-04-29,R
718372,664299,607208,R,R,field_out,3,19,2023-04-29,R
718372,664299,592206,R,R,home_run,4,24,2023-04-29,R
718372,664299,656941,L,R,strikeout,4,23,2023-04-29,R
718372,664299,595909,L,R,double,3,17,2023-04-29,R
718372,664299,665019,L,R,field_out,3,16,2023-04-29,R
718297,664299,543939,L,R,double,5,38,2023-05-05,R
718297,664299,641487,L,R,strikeout,2,14,2023-05-05,R
718297,664299,677594,R,R,field_out,5,39,2023-05-05,R
718297,664299,663728,L,R,single,5,34,2023-05-05,R
718297,664299,666211,L,R,walk,5,37,2023-05-05,R
718297,664299,606192,R,R,strikeout,7,50,2023-05-05,R
718297,664299,606192,R,R,single,5,35,2023-05-05,R
718297,664299,666211,L,R,field_out,7,52,2023-05-05,R
718297,664299,664034,R,R,field_out,5,40,2023-05-05,R
718297,664299,553993,R,R,field_out,6,45,2023-05-05,R
718297,664299,672284,L,R,field_out,6,44,2023-05-05,R
718297,664299,641487,L,R,strikeout,5,36,2023-05-05,R
718297,664299,553993,R,R,strikeout,4,30,2023-05-05,R
718297,664299,663728,L,R,field_out,6,46,2023-05-05,R
718297,664299,672284,L,R,field_out,4,29,2023-05-05,R
718297,664299,672284,L,R,strikeout,1,6,2023-05-05,R
718297,664299,641487,L,R,field_out,7,51,2023-05-05,R
718297,664299,677594,R,R,field_out,1,4,2023-05-05,R
718297,664299,664034,R,R,walk,1,5,2023-05-05,R
718297,664299,606192,R,R,field_out,2,13,2023-05-05,R
718297,664299,664034,R,R,field_out,4,28,2023-05-05,R
718297,664299,553993,R,R,strikeout,1,7,2023-05-05,R
718297,664299,663728,L,R,strikeout,2,12,2023-05-05,R
718297,664299,666211,L,R,strikeout,3,21,2023-05-05,R
718297,664299,677594,R,R,field_out,3,23,2023-05-05,R
718297,664299,543939,L,R,field_out,3,22,2023-05-05,R
718235,664299,592669,R,R,walk,4,35,2023-05-10,R
718235,664299,543685,R,R,strikeout,4,34,2023-05-10,R
718235,664299,660271,L,R,field_out,4,33,2023-05-10,R
718235,664299,545361,R,R,strikeout,3,22,2023-05-10,R
718235,664299,687263,R,R,field_out,5,43,2023-05-10,R
718235,664299,660271,L,R,strikeout,6,50,2023-05-10,R
718235,664299,621493,R,R,strikeout,6,48,2023-05-10,R
718235,664299,592273,R,R,field_out,2,13,2023-05-10,R
718235,664299,570482,R,R,field_out,5,42,2023-05-10,R
718235,664299,642136,L,R,strikeout,5,41,2023-05-10,R
718235,664299,592273,R,R,strikeout,4,36,2023-05-10,R
718235,664299,621493,R,R,strikeout,1,5,2023-05-10,R
718235,664299,570482,R,R,grounded_into_double_play,2,15,2023-05-10,R
718235,664299,543685,R,R,single,2,11,2023-05-10,R
718235,664299,660271,L,R,strikeout,1,7,2023-05-10,R
718235,664299,545361,R,R,strikeout,1,6,2023-05-10,R
718235,664299,592669,R,R,home_run,2,12,2023-05-10,R
718235,664299,621493,R,R,field_out,3,21,2023-05-10,R
718235,664299,545361,R,R,strikeout,6,49,2023-05-10,R
718235,664299,687263,R,R,strikeout,3,20,2023-05-10,R
718235,664299,642136,L,R,single,2,14,2023-05-10,R
718152,664299,670223,L,R,strikeout,5,33,2023-05-16,R
718152,664299,543333,L,R,grounded_into_double_play,5,35,2023-05-16,R
718152,664299,670156,L,R,single,5,34,2023-05-16,R
718152,664299,664023,L,R,field_out,4,23,2023-05-16,R
718152,664299,666624,R,R,strikeout,4,22,2023-05-16,R
718152,664299,673548,R,R,field_out,4,24,2023-05-16,R
718152,664299,663611,R,R,force_out,6,41,2023-05-16,R
718152,664299,621020,R,R,field_out,6,42,2023-05-16,R
718152,664299,571466,L,R,walk,6,40,2023-05-16,R
718152,664299,666624,R,R,strikeout,6,43,2023-05-16,R
718152,664299,543333,L,R,field_out,3,15,2023-05-16,R
718152,664299,673548,R,R,strikeout,2,9,2023-05-16,R
718152,664299,664023,L,R,field_out,2,8,2023-05-16,R
718152,664299,663611,R,R,field_out,1,1,2023-05-16,R
718152,664299,621020,R,R,field_out,1,2,2023-05-16,R
718152,664299,666624,R,R,strikeout,1,3,2023-05-16,R
718152,664299,670156,L,R,field_out,2,11,2023-05-16,R
718152,664299,670223,L,R,home_run,2,10,2023-05-16,R
718152,664299,571466,L,R,walk,3,16,2023-05-16,R
718152,664299,663611,R,R,field_out,3,17,2023-05-16,R
718152,664299,621020,R,R,field_out,3,18,2023-05-16,R
718068,664299,668930,L,R,field_out,4,34,2023-05-22,R
718068,664299,661388,R,R,field_out,4,32,2023-05-22,R
718068,664299,642133,L,R,single,4,31,2023-05-22,R
718068,664299,642715,R,R,field_out,3,25,2023-05-22,R
718068,664299,608385,L,R,field_out,5,44,2023-05-22,R
718068,664299,642715,R,R,strikeout,6,53,2023-05-22,R
718068,664299,661388,R,R,field_out,6,55,2023-05-22,R
718068,664299,592885,L,R,single,5,43,2023-05-22,R
718068,664299,642133,L,R,field_out,6,54,2023-05-22,R
718068,664299,621438,R,R,field_out,5,42,2023-05-22,R
718068,664299,605119,R,R,field_out,4,33,2023-05-22,R
718068,664299,608385,L,R,walk,3,24,2023-05-22,R
718068,664299,680911,R,R,strikeout,5,41,2023-05-22,R
718068,664299,680911,R,R,field_out,2,18,2023-05-22,R
718068,664299,642715,R,R,strikeout,1,8,2023-05-22,R
718068,664299,642133,L,R,home_run,2,14,2023-05-22,R
718068,664299,592885,L,R,field_out,1,6,2023-05-22,R
718068,664299,608385,L,R,field_out,1,7,2023-05-22,R
718068,664299,592885,L,R,field_out,3,23,2023-05-22,R
718068,664299,668930,L,R,strikeout,2,17,2023-05-22,R
718068,664299,661388,R,R,single,2,15,2023-05-22,R
718068,664299,605119,R,R,field_out,2,16,2023-05-22,R
718068,664299,621438,R,R,strikeout,3,22,2023-05-22,R
717980,664299,664913,L,R,field_out,3,24,2023-05-28,R
717980,664299,668709,L,R,walk,4,32,2023-05-28,R
717980,664299,669127,R,R,field_out,3,25,2023-05-28,R
717980,664299,667670,R,R,strikeout,3,23,2023-05-28,R
717980,664299,607054,L,R,field_out,5,38,2023-05-28,R
717980,664299,643393,L,R,grounded_into_double_play,4,34,2023-05-28,R
717980,664299,667670,R,R,field_out,5,41,2023-05-28,R
717980,664299,676116,L,R,walk,5,40,2023-05-28,R
717980,664299,669397,R,R,field_out,5,39,2023-05-28,R
717980,664299,657656,R,R,single,4,33,2023-05-28,R
717980,664299,676116,L,R,double,3,22,2023-05-28,R
717980,664299,669127,R,R,field_out,1,8,2023-05-28,R
717980,664299,664913,L,R,single,1,7,2023-05-28,R
717980,664299,667670,R,R,field_out,1,6,2023-05-28,R
717980,664299,668709,L,R,field_out,1,9,2023-05-28,R
717980,664299,676116,L,R,home_run,1,5,2023-05-28,R
717980,664299,669397,R,R,strikeout,2,16,2023-05-28,R
717980,664299,657656,R,R,strikeout,2,13,2023-05-28,R
717980,664299,607054,L,R,walk,2,15,2023-05-28,R
717980,664299,643393,L,R,field_out,2,14,2023-05-28,R
717908,664299,592273,R,R,strikeout,3,22,2023-06-03,R
717908,664299,621493,R,R,field_out,4,29,2023-06-03,R
717908,664299,592669,R,R,strikeout,4,31,2023-06-03,R
717908,664299,592273,R,R,field_out,6,48,2023-06-03,R
717908,664299,665120,L,R,strikeout,4,32,2023-06-03,R
717908,664299,642136,L,R,double,4,30,2023-06-03,R
717908,664299,545361,R,R,field_out,6,47,2023-06-03,R
717908,664299,650859,L,R,single,5,41,2023-06-03,R
717908,664299,642136,L,R,field_out,6,50,2023-06-03,R
717908,664299,621493,R,R,single,6,49,2023-06-03,R
717908,664299,660271,L,R,grounded_into_double_play,5,43,2023-06-03,R
717908,664299,670869,L,R,strikeout,5,42,2023-06-03,R
717908,664299,642136,L,R,field_out,2,11,2023-06-03,R
717908,664299,545361,R,R,field_out,1,2,2023-06-03,R
717908,664299,621493,R,R,field_out,1,4,2023-06-03,R
717908,664299,592273,R,R,field_out,1,3,2023-06-03,R
717908,664299,545361,R,R,strikeout,3,21,2023-06-03,R
717908,664299,660271,L,R,single,1,1,2023-06-03,R
717908,664299,660271,L,R,triple,3,20,2023-06-03,R
717908,664299,670869,L,R,field_out,3,19,2023-06-03,R
717908,664299,650859,L,R,single,3,18,2023-06-03,R
717908,664299,592669,R,R,field_out,2,12,2023-06-03,R
717908,664299,665120,L,R,field_out,2,13,2023-06-03,R
717833,664299,664702,R,R,field_out,2,20,2023-06-09,R
717833,664299,572287,R,R,walk,2,19,2023-06-09,R
717833,664299,608070,L,R,double,1,9,2023-06-09,R
717833,664299,642708,R,R,walk,3,26,2023-06-09,R
717833,664299,680757,L,R,field_out,3,25,2023-06-09,R
717833,664299,686823,L,R,single,2,18,2023-06-09,R
717833,664299,680757,L,R,field_out,1,7,2023-06-09,R
717833,664299,642708,R,R,field_out,1,8,2023-06-09,R
717833,664299,608070,L,R,single,3,27,2023-06-09,R
717833,664299,647304,L,R,field_out,1,10,2023-06-09,R
717833,664299,605137,L,R,field_out,2,16,2023-06-09,R
717833,664299,665926,L,R,field_out,2,17,2023-06-09,R
717833,664299,665926,L,R,sac_fly,5,48,2023-06-09,R
717833,664299,608070,L,R,field_out,5,45,2023-06-09,R
717833,664299,642708,R,R,double,5,44,2023-06-09,R
717833,664299,686823,L,R,field_out,4,35,2023-06-09,R
717833,664299,664702,R,R,double,5,42,2023-06-09,R
717833,664299,647304,L,R,single,5,46,2023-06-09,R
717833,664299,686823,L,R,field_out,5,49,2023-06-09,R
717833,664299,605137,L,R,walk,5,47,2023-06-09,R
717833,664299,680757,L,R,double,5,43,2023-06-09,R
717833,664299,605137,L,R,strikeout,3,29,2023-06-09,R
717833,664299,665926,L,R,field_out,4,34,2023-06-09,R
717833,664299,572287,R,R,strikeout,4,36,2023-06-09,R
717833,664299,647304,L,R,field_out,3,28,2023-06-09,R
717746,664299,600869,L,R,field_out,4,24,2023-06-15,R
717746,664299,671277,L,R,field_out,3,18,2023-06-15,R
717746,664299,572816,L,R,field_out,6,40,2023-06-15,R
717746,664299,660688,L,R,field_out,4,26,2023-06-15,R
717746,664299,669743,R,R,field_out,5,33,2023-06-15,R
717746,664299,682928,L,R,field_out,5,32,2023-06-15,R
717746,664299,656448,R,R,field_out,5,31,2023-06-15,R
717746,664299,572816,L,R,single,4,25,2023-06-15,R
717746,664299,642086,L,R,field_out,4,27,2023-06-15,R
717746,664299,657041,R,R,field_out,6,37,2023-06-15,R
717746,664299,600869,L,R,single,6,39,2023-06-15,R
717746,664299,572816,L,R,single,2,7,2023-06-15,R
717746,664299,600869,L,R,field_out,1,3,2023-06-15,R
717746,664299,671277,L,R,field_out,1,2,2023-06-15,R
717746,664299,657041,R,R,strikeout,1,1,2023-06-15,R
717746,664299,671277,L,R,field_out,6,38,2023-06-15,R
717746,664299,660688,L,R,single,2,8,2023-06-15,R
717746,664299,669743,R,R,field_out,3,16,2023-06-15,R
717746,664299,642086,L,R,single,2,9,2023-06-15,R
717746,664299,682928,L,R,field_out,2,11,2023-06-15,R
717746,664299,656448,R,R,strikeout,2,10,2023-06-15,R
717746,664299,657041,R,R,field_out,3,17,2023-06-15,R
717670,664299,516782,R,R,double,2,16,2023-06-21,R
717670,664299,624413,R,R,field_out,2,18,2023-06-21,R
717670,664299,596019,L,R,sac_fly,2,17,2023-06-21,R
717670,664299,596129,L,R,double,3,27,2023-06-21,R
717670,664299,607043,L,R,walk,2,15,2023-06-21,R
717670,664299,643446,L,R,strikeout,3,26,2023-06-21,R
717670,664299,502054,R,R,walk,3,25,2023-06-21,R
717670,664299,502054,R,R,walk,1,5,2023-06-21,R
717670,664299,516782,R,R,hit_by_pitch,1,2,2023-06-21,R
717670,664299,596019,L,R,walk,1,3,2023-06-21,R
717670,664299,553882,L,R,field_out,2,14,2023-06-21,R
717670,664299,607043,L,R,walk,1,1,2023-06-21,R
717670,664299,683146,L,R,single,2,13,2023-06-21,R
717670,664299,624413,R,R,grounded_into_double_play,1,4,2023-06-21,R
717670,664299,596129,L,R,single,2,12,2023-06-21,R
717670,664299,643446,L,R,field_out,1,6,2023-06-21,R
717582,664299,669357,L,R,field_out,3,31,2023-06-28,R
717582,664299,575929,R,R,field_out,3,30,2023-06-28,R
717582,664299,502671,R,R,single,4,39,2023-06-28,R
717582,664299,663457,L,R,field_out,2,23,2023-06-28,R
717582,664299,676475,L,R,hit_by_pitch,4,35,2023-06-28,R
717582,664299,571448,R,R,field_out,3,29,2023-06-28,R
717582,664299,680977,L,R,walk,4,38,2023-06-28,R
717582,664299,571448,R,R,field_out,4,41,2023-06-28,R
717582,664299,666185,L,R,single,4,36,2023-06-28,R
717582,664299,669242,L,R,sac_bunt,4,37,2023-06-28,R
717582,664299,663457,L,R,field_out,4,40,2023-06-28,R
717582,664299,680977,L,R,field_out,2,21,2023-06-28,R
717582,664299,502671,R,R,field_out,1,9,2023-06-28,R
717582,664299,663457,L,R,single,1,10,2023-06-28,R
717582,664299,575929,R,R,strikeout,1,12,2023-06-28,R
717582,664299,571448,R,R,home_run,1,11,2023-06-28,R
717582,664299,680977,L,R,single,1,8,2023-06-28,R
717582,664299,676475,L,R,double,1,14,2023-06-28,R
717582,664299,666185,L,R,field_out,1,15,2023-06-28,R
717582,664299,669357,L,R,single,1,13,2023-06-28,R
717582,664299,669242,L,R,field_out,2,20,2023-06-28,R
717582,664299,502671,R,R,home_run,2,22,2023-06-28,R
717514,664299,608671,L,R,home_run,4,40,2023-07-03,R
717514,664299,666969,R,R,strikeout,4,37,2023-07-03,R
717514,664299,673962,R,R,single,4,38,2023-07-03,R
717514,664299,543760,R,R,strikeout,4,43,2023-07-03,R
717514,664299,665750,L,R,single,4,41,2023-07-03,R
717514,664299,663993,L,R,field_out,5,49,2023-07-03,R
717514,664299,666969,R,R,single,5,50,2023-07-03,R
717514,664299,669701,L,R,field_out,4,42,2023-07-03,R
717514,664299,673962,R,R,single,5,51,2023-07-03,R
717514,664299,663993,L,R,field_out,3,29,2023-07-03,R
717514,664299,641680,L,R,single,4,39,2023-07-03,R
717514,664299,608369,L,R,double,5,48,2023-07-03,R
717514,664299,665750,L,R,home_run,3,25,2023-07-03,R
717514,664299,543760,R,R,field_out,1,6,2023-07-03,R
717514,664299,666969,R,R,field_out,2,18,2023-07-03,R
717514,664299,543760,R,R,field_error,3,27,2023-07-03,R
717514,664299,608369,L,R,field_out,1,7,2023-07-03,R
717514,664299,663993,L,R,field_out,1,8,2023-07-03,R
717514,664299,673962,R,R,strikeout,2,19,2023-07-03,R
717514,664299,669701,L,R,field_out,3,26,2023-07-03,R
717514,664299,608671,L,R,single,3,24,2023-07-03,R
717514,664299,641680,L,R,field_out,2,20,2023-07-03,R
717514,664299,608369,L,R,strikeout,3,28,2023-07-03,R
717381,664299,519058,L,R,field_out,4,36,2023-07-16,R
717381,664299,666160,L,R,strikeout,3,29,2023-07-16,R
717381,664299,660271,L,R,field_out,5,46,2023-07-16,R
717381,664299,660271,L,R,field_out,3,28,2023-07-16,R
717381,664299,666160,L,R,field_out,5,47,2023-07-16,R
717381,664299,642136,L,R,single,4,37,2023-07-16,R
717381,664299,687263,R,R,strikeout,3,27,2023-07-16,R
717381,664299,687263,R,R,field_out,5,45,2023-07-16,R
717381,664299,650859,L,R,strikeout,4,40,2023-07-16,R
717381,664299,621493,R,R,walk,4,35,2023-07-16,R
717381,664299,663550,L,R,double,4,39,2023-07-16,R
717381,664299,592669,R,R,strikeout,4,38,2023-07-16,R
717381,664299,621493,R,R,field_out,2,15,2023-07-16,R
717381,664299,666160,L,R,field_out,1,10,2023-07-16,R
717381,664299,660271,L,R,field_out,1,9,2023-07-16,R
717381,664299,687263,R,R,strikeout,1,8,2023-07-16,R
717381,664299,519058,L,R,home_run,2,16,2023-07-16,R
717381,664299,642136,L,R,strikeout,2,17,2023-07-16,R
717381,664299,650859,L,R,strikeout,2,20,2023-07-16,R
717381,664299,663550,L,R,single,2,19,2023-07-16,R
717381,664299,592669,R,R,walk,2,18,2023-07-16,R
717295,664299,691016,L,R,strikeout,5,36,2023-07-22,R
717295,664299,607054,L,R,field_out,5,35,2023-07-22,R
717295,664299,669127,R,R,walk,5,37,2023-07-22,R
717295,664299,664913,L,R,strikeout,4,30,2023-07-22,R
717295,664299,668709,L,R,walk,4,29,2023-07-22,R
717295,664299,668709,L,R,field_out,6,46,2023-07-22,R
717295,664299,680869,R,R,single,6,45,2023-07-22,R
717295,664299,664913,L,R,walk,6,47,2023-07-22,R
717295,664299,669397,R,R,field_out,5,38,2023-07-22,R
717295,664299,643393,L,R,field_out,6,44,2023-07-22,R
717295,664299,642137,L,R,field_out,4,31,2023-07-22,R
717295,664299,680869,R,R,walk,4,28,2023-07-22,R
717295,664299,642137,L,R,strikeout,2,14,2023-07-22,R
717295,664299,691016,L,R,strikeout,2,16,2023-07-22,R
717295,664299,643393,L,R,field_out,1,5,2023-07-22,R
717295,664299,664913,L,R,field_out,1,8,2023-07-22,R
717295,664299,680869,R,R,field_out,1,6,2023-07-22,R
717295,664299,668709,L,R,walk,1,7,2023-07-22,R
717295,664299,607054,L,R,walk,2,15,2023-07-22,R
717295,664299,669397,R,R,field_out,3,22,2023-07-22,R
717295,664299,643393,L,R,field_out,3,23,2023-07-22,R
717295,664299,669127,R,R,strikeout,3,21,2023-07-22,R
717229,664299,668227,R,R,walk,4,26,2023-07-28,R
717229,664299,650907,R,R,field_out,4,31,2023-07-28,R
717229,664299,664040,L,R,hit_by_pitch,6,46,2023-07-28,R
717229,664299,666139,L,R,field_out,6,48,2023-07-28,R
717229,664299,666139,L,R,strikeout,4,29,2023-07-28,R
717229,664299,670623,R,R,hit_by_pitch,4,28,2023-07-28,R
717229,664299,664040,L,R,single,4,27,2023-07-28,R
717229,664299,650490,R,R,field_out,5,39,2023-07-28,R
717229,664299,668227,R,R,field_out,6,45,2023-07-28,R
717229,664299,670042,L,R,strikeout,5,41,2023-07-28,R
717229,664299,670623,R,R,strikeout,6,47,2023-07-28,R
717229,664299,642350,R,R,strikeout,4,30,2023-07-28,R
717229,664299,677551,L,R,walk,5,40,2023-07-28,R
717229,664299,670623,R,R,field_out,1,6,2023-07-28,R
717229,664299,664040,L,R,home_run,1,5,2023-07-28,R
717229,664299,668227,R,R,hit_by_pitch,1,4,2023-07-28,R
717229,664299,650490,R,R,strikeout,1,1,2023-07-28,R
717229,664299,677551,L,R,triple,1,2,2023-07-28,R
717229,664299,650907,R,R,strikeout,2,13,2023-07-28,R
717229,664299,666139,L,R,strikeout,2,11,2023-07-28,R
717229,664299,670042,L,R,field_out,3,20,2023-07-28,R
717229,664299,677551,L,R,field_out,3,19,2023-07-28,R
717229,664299,670042,L,R,strikeout,1,3,2023-07-28,R
717229,664299,642350,R,R,strikeout,2,12,2023-07-28,R
717229,664299,650490,R,R,field_out,3,18,2023-07-28,R
717142,664299,641856,L,R,strikeout,3,27,2023-08-03,R
717142,664299,664056,R,R,field_out,4,32,2023-08-03,R
717142,664299,650402,R,R,single,5,41,2023-08-03,R
717142,664299,643396,R,R,field_out,4,31,2023-08-03,R
717142,664299,650402,R,R,single,3,25,2023-08-03,R
717142,664299,592450,R,R,field_out,3,24,2023-08-03,R
717142,664299,592450,R,R,strikeout,5,40,2023-08-03,R
717142,664299,666163,L,R,field_out,4,34,2023-08-03,R
717142,664299,641343,L,R,field_out,5,39,2023-08-03,R
717142,664299,519317,R,R,strikeout,3,26,2023-08-03,R
717142,664299,683011,R,R,walk,4,33,2023-08-03,R
717142,664299,641343,L,R,field_out,2,20,2023-08-03,R
717142,664299,666163,L,R,walk,2,19,2023-08-03,R
717142,664299,650402,R,R,field_out,1,7,2023-08-03,R
717142,664299,592450,R,R,walk,1,6,2023-08-03,R
717142,664299,641343,L,R,field_out,1,5,2023-08-03,R
717142,664299,519317,R,R,home_run,1,8,2023-08-03,R
717142,664299,664056,R,R,field_out,2,17,2023-08-03,R
717142,664299,641856,L,R,home_run,1,9,2023-08-03,R
717142,664299,643396,R,R,strikeout,1,10,2023-08-03,R
717142,664299,683011,R,R,field_out,2,18,2023-08-03,R
717067,664299,663624,R,R,single,4,33,2023-08-09,R
